1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.9961971830985916
1.0,0.9935211267605634
1.0,0.9947887323943663
1.0,0.995774647887324
1.0,0.9928169014084507
1.0,0.9935211267605634
1.0,0.9983098591549296
1.0,0.9853521126760563
1.0,0.9871830985915493
1.0,0.9781690140845071
1.0,0.9739436619718309
1.0,0.9721126760563381
1.0,0.958169014084507
1.0,0.9683098591549296
1.0,0.9685915492957747
1.0,0.9597183098591549
1.0,0.9547887323943662
1.0,0.9498591549295774
1.0,0.9438028169014083
1.0,0.9411267605633803
1.0,0.9525352112676058
1.0,0.9308450704225352
1.0,0.909718309859155
1.0,0.8997183098591548
1.0,0.9302816901408447
1.0,0.9132394366197184
1.0,0.8983098591549294
1.0,0.8705633802816903
1.0,0.8718309859154929
1.0,0.8709859154929578
1.0,0.8581690140845072
1.0,0.8376056338028169
1.0,0.790845070422535
1.0,0.7905633802816904
1.0,0.8128169014084509
1.0,0.7823943661971832
1.0,0.7957746478873239
1.0,0.8281690140845069
1.0,0.768450704225352
1.0,0.7805633802816899
1.0,0.791830985915493
1.0,0.7454929577464786
1.0,0.7194366197183096
1.0,0.6909859154929577
1.0,0.7605633802816902
1.0,0.6656338028169014
1.0,0.6935211267605637
1.0,0.6580281690140847
1.0,0.6601408450704226
1.0,0.5956338028169015
1.0,0.6056338028169015
1.0,0.6511267605633804
1.0,0.645633802816901
1.0,0.5476056338028168
1.0,0.6074647887323945
1.0,0.596338028169014
1.0,0.5339436619718309
1.0,0.5087323943661968
1.0,0.5367605633802814
1.0,0.5171830985915492
1.0,0.5498591549295775
1.0,0.48859154929577464
1.0,0.43112676056338
1.0,0.4554929577464788
1.0,0.46098591549295764
1.0,0.45084507042253513
1.0,0.4163380281690137
1.0,0.4005633802816903
1.0,0.4030985915492958
1.0,0.371830985915493
1.0,0.3538028169014084
1.0,0.39253521126760554
1.0,0.3491549295774648
0.9988732394366197,0.2743661971830987
1.0,0.2657746478873239
1.0,0.3160563380281691
1.0,0.2619718309859154
1.0,0.20549295774647888
1.0,0.2671830985915495
1.0,0.15957746478873247
1.0,0.163380281690141
1.0,0.08873239436619723
1.0,0.11042253521126767
1.0,0.07140845070422538
